t,U,j
0.0,-0.1970514473314564,-0.0032036413389495877
0.12659665579159984,-0.1957854807735404,0.002231516679090566
5.126596655791599,-0.14578548077354042,0.0023614433648277027
6.45675224897273,-0.1324839248417291,0.0023960079063750504
11.45675224897273,-0.0824839248417291,0.0025843776425472117
16.45675224897273,-0.0324839248417291,0.0027727473787193717
18.10746058152981,-0.015976841516158302,0.002834936077339565
23.10746058152981,0.0340231584838417,0.0035047761637766474
25.073873604497,0.05368728871351358,0.0037682126176317166
30.073873604497,0.10368728871351358,0.004432737485002786
32.92325823937752,0.13218113506231877,0.004811434874319414
37.92325823937752,0.18218113506231876,0.0058501595014577145
39.00344855700335,0.1929830382385771,0.006074563558440573
43.434550555010084,0.23729405821864447,0.007611254498767597
47.3592428724503,0.2765409813930466,0.010246587894145422
50.65091732483244,0.30945772591686804,0.014638519656926583
54.452252551209135,0.34747107818063494,0.020458067832363504
56.09808977740016,0.3639294504425452,0.016230627796688248
59.00995120500738,0.3930480647186174,0.013266318944241223
60.14939027933206,0.4044424554618642,0.012058600462054906
63.18785989143096,0.43482715158285323,0.011838699032835569
67.62220145416569,0.47917056721020046,0.01211313597651559
72.62220145416569,0.5291705672102005,0.012241196421299668
74.07895370313832,0.5437380896999269,0.012278506889488394
77.87704936478707,0.5817190463164144,0.011509721576480727
82.31139092752171,0.6260624619437607,0.010246587894145422
87.31139092752171,0.6760624619437607,0.008179207760117858
87.75532381536148,0.6805017908221584,0.00799565215348557
92.75532381536149,0.7305017908221585,0.006380618198568693
94.21207606433413,0.7450693133118849,0.005910077329370225
99.21207606433413,0.7950693133118849,0.005187047856714304
100.67205634933467,0.8096691161618903,0.004975926101603907
105.10316987604149,0.8539802514289585,0.004756899359858738
107.63524133627405,0.879300966031284,0.0048668500744684096
108.01504283234893,0.8830989809920329,0.007502183469846244
108.14163948814048,0.8843649475499484,0.013596176086284393
108.14163948814048,0.8843649475499484,0.01754829449437718
108.77789691792658,0.8907275218478095,0.010905422492543426
109.15770994270142,0.8945256520955578,0.0054702694727174084
110.04393264804281,0.9033878791489718,0.004756899359858738
111.81636653002549,0.9211122179687985,0.00470148415970975
113.71543165390001,0.9401028692075437,0.004152600275921419
114.98144432661599,0.9527629959347035,0.004098064761460733
115.23464916689923,0.9552950443375359,-0.0027647081697709376
119.53915450911445,0.9122499909153836,-0.004466770023070756
121.56479323138028,0.8919936036927254,-0.004961113394184258
123.08727336650777,0.8767688023414504,-0.005180135137715292
123.72029123156585,0.8704386236908697,-0.008474308129705257
124.353309096624,0.864108445040288,-0.01396399666399196
124.85970724849035,0.8590444635216246,-0.004356814310246957
126.8853574994563,0.8387879610119651,-0.004302278795786263
130.81006134559664,0.7995409225505616,-0.00468579176660179
135.62096483967824,0.7514318876097459,-0.005674483507042929
140.62096483967824,0.7014318876097458,-0.007178118230100342
141.82775181309566,0.6893640178755716,-0.007541031589413105
146.82775181309566,0.6393640178755715,-0.009753704378970695
148.03129922178505,0.6273285437886775,-0.010286315699400613
151.57942960787852,0.591847239927743,-0.011438613983223798
156.1371397903769,0.5462701381027593,-0.012427305723664937
161.1371397903769,0.4962701381027593,-0.012349763792380302
163.22689837570766,0.47537255224945163,-0.012317355009055264
168.22689837570766,0.42537255224945164,-0.01212008636703934
168.80067901276706,0.41963474587885763,-0.012097448581621793
173.61159403554865,0.3715255956510415,-0.012097448581621793
177.66288300878043,0.3310127059187238,-0.012701742667344966
179.9449891934577,0.3081916440719512,-0.013525068493027455
181.59082641964872,0.29173327181004094,-0.013744974920460926
183.489868486123,0.2727428511452983,-0.012921649094778439
186.4017299137303,0.24362423686922519,-0.01105510101240827
189.9466207350957,0.20817532865557098,-0.008528838645951806
194.9466207350957,0.158175328655571,-0.006573652877526089
195.14058834738015,0.15623565253272664,-0.006497804334511282
200.14058834738012,0.10623565253272664,-0.005460915111585931
200.96432273129477,0.0979983086935805,-0.005290090850539109
205.96432273129474,0.04799830869358051,-0.00446809369755529
208.31053725033675,0.02453616350316068,-0.004082377366566927
213.31053725033672,-0.025463836496839323,-0.0036320771068939425
215.02049433959272,-0.04256340738939901,-0.0034780782826296175
220.0204943395927,-0.09256340738939901,-0.003421418417642901
224.64556394988392,-0.13881410349231116,-0.0033690072537082474
229.64556394988392,-0.18881410349231115,-0.0032270314149617126
230.46929833379846,-0.1970514473314564,-0.0032036413389495877
