t,U,j
0.0,-1.6910891609064276,-65.92398919653476
0.5000000000000004,-1.6410891609064275,-45.47986455647642
0.6099605062670621,-1.6300931102797214,-41.78032216565384
1.1099605062670626,-1.5800931102797213,-24.065082005869943
1.3328762363146884,-1.5578015372749587,-16.282334385730906
1.8328762363146889,-1.5078015372749587,2.551019106238943
1.8976537913750224,-1.5013237817689253,3.840927454303369
2.397653791375023,-1.4513237817689253,5.327095779386237
2.801877225408327,-1.410901438365595,3.840927454303369
3.3018772254083273,-1.3609014383655949,4.2598513251820815
3.8018772254083277,-1.3109014383655948,5.101144044210716
3.8410678692730427,-1.3069823739791233,5.195333488028382
4.341067869273043,-1.2569823739791233,7.060273227322883
4.8410678692730436,-1.2069823739791232,8.973759344252858
4.948612429500372,-1.1962279179563904,9.215738678875027
5.448612429500372,-1.1462279179563903,9.43795594975755
5.948612429500373,-1.0962279179563903,9.019629603276517
6.448612429500371,-1.0462279179563905,9.051593005078729
6.552580628425422,-1.0358310980638854,9.215738678875027
7.052580628425422,-0.9858310980638854,11.021709756226572
7.552580628425423,-0.9358310980638853,13.118897420660527
7.592351479921411,-0.9318540129142865,13.236058585039814
8.09235147992141,-0.8818540129142864,14.438836955346183
8.59235147992141,-0.8318540129142865,15.295851787216721
9.09235147992141,-0.7818540129142865,15.871333749161513
9.151138163797231,-0.7759753445267044,15.923464197325643
9.651138163797231,-0.7259753445267043,15.87969813735268
10.151138163797233,-0.6759753445267044,15.731402094034028
10.349047190280514,-0.6561844418783762,15.923464197325643
10.849047190280514,-0.6061844418783762,17.204314241805587
11.349047190280514,-0.5561844418783762,19.038663891038524
11.849047190280514,-0.5061844418783762,20.756752707372872
12.066550820617405,-0.48443407884468703,21.2982754218973
12.566550820617405,-0.43443407884468704,22.12521072988728
13.066550820617406,-0.38443407884468705,22.55525281570757
13.39942562077459,-0.3511465988289686,22.63118971577626
13.89942562077459,-0.3011465988289686,21.97186136406167
14.39942562077459,-0.2511465988289686,21.161586321836012
14.687699113513828,-0.22231924955504478,21.2982754218973
15.187699113513828,-0.1723192495550448,23.1504840804197
15.687699113513828,-0.1223192495550448,25.928476887402077
16.156119894976197,-0.07547717140880783,28.006000940347917
16.656119894976197,-0.025477171408807828,26.64549023232363
17.12811847389835,0.021722686483407472,29.338915234226306
17.489576338922163,0.05786847298578879,45.441857168095794
17.760669737690026,0.08497781286257533,60.2117995234039
18.009170942775764,0.10982793337114893,58.857308204997025
18.16730911776306,0.1256417508698786,56.16990259271063
18.348038050274965,0.14371464412106905,66.91952504185451
18.52876698278687,0.16178753737225948,84.35538126960239
18.686903721616662,0.17760121125523876,93.75051240033883
18.95799712038452,0.2047105511320244,97.77083230650362
19.07095378032259,0.21600621712583168,113.87377424037254
19.20650119778528,0.2295609588721006,139.37176202029605
19.387230130297183,0.24763385212329103,167.55724069718724
19.590549820333706,0.2679658211269431,198.40854796183578
19.77185752431938,0.2860965915255105,226.59394135404568
19.975178650513403,0.30642870414491297,248.0716945124857
20.11072463181858,0.3199833022754306,264.17455116167275
20.246270613123755,0.3335379004059482,270.88227668012337
20.404407351953548,0.3493515742889275,272.2152762586842
20.652911429354294,0.3742019820290019,256.11233432481527
21.08214013079444,0.4171248521730164,229.28134696633094
21.443597995818255,0.4532706386753982,202.45035960784662
21.918013956937642,0.5007122347873367,156.8291099878894
22.14392440449877,0.5233032795434496,148.76689315103192
22.370413623533675,0.5459522014469402,159.49502386032918
22.46077952594713,0.5549887916882859,189.01341683109933
22.618916264776924,0.5708024655712651,238.6764780970674
22.754462246082102,0.5843570637017828,286.98513332930986
22.867420342177677,0.5956528733113404,308.4413947479044
23.04814927468958,0.6137257665625309,319.19093191236584
