t,U,j
0.0,-1.4025321184776522,-0.0471777125760498
0.02551571023416077,-1.4012563329659442,-0.03177462297443391
0.07654648923354213,-1.3987047940159751,-0.01912960914539177
0.1530921766308957,-1.3948775096461075,-0.013631048294897924
0.5868536377583622,-1.3731894365897341,-0.008678766639676141
1.0722995347403907,-1.3489171417406327,-0.004281645925357012
1.7101839514981254,-1.317022920902746,0.0012169149251368338
2.526675613651972,-1.2761983377950537,0.005622848266443583
3.36868202383656,-1.2340980172858242,0.011667757430852533
4.1347980071513435,-1.195792218120085,0.018267862095485653
4.798197171939824,-1.162622259880661,0.026515720650887146
5.798197171939825,-1.112622259880661,0.04041432428164469
5.946388095753439,-1.1052127136899803,0.0424739711934059
6.5587568022770215,-1.0745942783638012,0.04906522867172988
6.993174005033742,-1.0528734182259651,0.05126821262204402
7.631055535181224,-1.020979341718591,0.050721864308128986
8.319972334610698,-0.9865335017471173,0.04851891491713637
9.238525394396063,-0.940605848757849,0.04797256660322134
10.238525394396065,-0.890605848757849,0.04848207789625002
10.31082412730027,-0.8869909121126387,0.04851891491713637
11.310824127300272,-0.8369909121126387,0.049054194432478625
11.33143810361544,-0.8359602132968802,0.04906522867172988
12.331438103615442,-0.7859602132968802,0.04906522867172988
12.352053683602978,-0.7849294342975033,0.04906522867172988
13.041621574011856,-0.7504510397770594,0.050166737926547786
13.679506311504065,-0.7185568029024489,0.052916001072133984
14.215330132466466,-0.6917656118543289,0.05566529877704163
14.649091433226697,-0.6700775468163174,0.06171905512775979
14.955275786488484,-0.654768329153228,0.07216989763347535
15.184912046844374,-0.6432865161354335,0.08976714473468916
15.287628865370673,-0.6381506752091186,0.10902101019264122
15.31314329266694,-0.6368749538443053,0.12661826074978724
15.389689781900481,-0.6330476293826282,0.15686932739516649
15.440721843837748,-0.6304960262857648,0.17666953771110153
15.466236271134015,-0.6292203049209515,0.1986638882469736
15.542782760367556,-0.6253929804592744,0.17116213658616275
15.568298791336192,-0.6241171789108426,0.15576784578780586
15.593813218632459,-0.6228414575460293,0.13761544120162147
15.644843676897361,-0.6202899346327841,0.12166601365388693
15.746906197099534,-0.6151868086226755,0.10461509067506314
15.951028030159149,-0.6049807169696948,0.086471512539595
16.20618192515603,-0.5922230222198506,0.07327137232897173
16.435819789184286,-0.5807411290184379,0.058969757422852
16.639943225916262,-0.570534957181839,0.05182333900362529
16.997158037442954,-0.5526742166055045,0.04356666782123611
17.45643376549945,-0.5297104302026796,0.03696656315660292
17.890195066259682,-0.508022365164668,0.03202312868769028
18.120487228612063,-0.4965077570470491,0.029273830982782557
18.57976456034093,-0.47354389046060574,0.027617195346383527
19.039041892069797,-0.4505800238741624,0.025423058582378602
19.498319223798656,-0.4276161572877193,0.025969372336972114
19.932077317214166,-0.4059282526169439,0.02651572065088722
20.289295336085583,-0.38806735167337303,0.02817235628728625
20.79960152240699,-0.36255204235730254,0.02651572065088722
21.055409715728004,-0.34976163269125204,0.025423058582378533
21.438140558223324,-0.33062509056648604,0.024321583886882225
21.82086979704629,-0.31148862862533777,0.021572286181974504
22.254631097806516,-0.2898005635873264,0.02211863449588954
22.560817054740667,-0.2744912657406189,0.02376642294597943
22.68839239856674,-0.26811249854931507,0.028718670041879692
22.86699980433009,-0.2591821282611477,0.03531877470651289
23.12215530299933,-0.24642435332768553,0.03146800230610893
23.300761105090317,-0.23749406322313638,0.029273830982782485
23.55591660375956,-0.22473628828967418,0.027617195346383454
23.811721589735846,-0.21194603899085984,0.025969372336972045
23.93930014090665,-0.20556711143231965,0.025969372336972045
23.93930014090665,-0.20556711143231965,-0.021878906850299487
24.322683678053743,-0.22473628828967418,-0.0235267298597109
24.65438566595652,-0.24132138768481326,-0.027932663201017647
24.83299307171987,-0.2502517579729806,-0.029025325269526336
24.986084446514585,-0.2579063267127164,-0.030681926346603845
25.292270403448732,-0.2732156245594237,-0.024628204555207204
25.419845747274813,-0.27959439175072776,-0.020777432154803252
25.572937122069526,-0.28724896049046333,-0.018028134449895532
25.802576589770133,-0.29873093387549376,-0.0174817861359805
26.159789797624462,-0.31659159426821026,-0.0174817861359805
26.46597575455861,-0.3319008921149176,-0.020777432154803252
26.82319056608531,-0.3497616326912525,-0.02408189080061369
27.181059675936126,-0.36765508818379344,-0.02517451830980079
27.563788914759087,-0.3867915501249415,-0.025729713810025104
28.02306624648795,-0.4097554167113846,-0.026275993005297097
28.584404494746625,-0.4378223291243184,-0.027932663201017647
28.99264976453822,-0.4582345926138982,-0.029025325269526336
29.477443127235716,-0.48247426074877287,-0.03012679996502264
30.013918039177522,-0.5092980063458632,-0.03232974935601526
30.39665048534521,-0.5284346286542476,-0.03618052175641921
30.7538652968719,-0.5462953692305821,-0.041123956225331784
31.162112170335863,-0.5667077129037803,-0.048825535585461356
31.366234003395476,-0.576913804556761,-0.053231468926768104
31.697932783953537,-0.5934987435846639,-0.06533013444189514
31.927572251654155,-0.6049807169696948,-0.08347370912143105
32.1061796574175,-0.6139110872578621,-0.09777532402755078
32.182726146651035,-0.617738411719539,-0.11482623663857808
32.28478706318084,-0.6228414575460295,-0.12912785154469775
32.33581752144575,-0.6253929804592746,-0.144522128519326
32.36133355241438,-0.6266687820077061,-0.16542384809007885
32.38684958338302,-0.6279445835561379,-0.17807763998678716
32.41236401067928,-0.6292203049209515,-0.19237044226591912
32.46339446894419,-0.6317718278341966,-0.1989705123712308
32.53994095817772,-0.6355991522958735,-0.18247472614178464
32.56545698914636,-0.6368749538443053,-0.16652532278557522
32.590971416442635,-0.6381506752091191,-0.14617876415572512
