t,U,j
0.0,-1.1738290232188753,-0.0006914557378621567
0.0,-1.1738290232188753,0.009268555914706126
0.09999999999999787,-1.1688290232188754,0.010840945291713908
0.20000000000000018,-1.1638290232188753,0.011405274793545216
0.2825433712161285,-1.1597018546580689,0.011763575575031524
0.38254337121612636,-1.154701854658069,0.01212675445083146
0.48254337121612867,-1.1497018546580688,0.012284905372815645
0.5825433712161265,-1.144701854658069,0.01233503745842586
0.6825433712161288,-1.1397018546580688,0.012367415840900776
0.7063576092971058,-1.13851114275402,0.01238233178878275
0.8063576092971037,-1.13351114275402,0.01241749029405024
0.906357609297106,-1.12851114275402,0.012394743388412385
1.0063576092971038,-1.12351114275402,0.012340401166738055
1.1063576092971061,-1.11851114275402,0.012280677935676006
1.206357609297104,-1.11351114275402,0.012241788500466113
1.3063576092971063,-1.10851114275402,0.012250044509024526
1.4063576092971042,-1.10351114275402,0.012331951847472142
1.4409700469617448,-1.101780520870788,0.01238233178878275
1.5409700469617427,-1.0967805208707881,0.012606241541143348
1.640970046961745,-1.091780520870788,0.01292449452443502
1.7409700469617428,-1.0867805208707881,0.013297574088131866
1.8409700469617452,-1.081780520870788,0.013684844765043605
1.940970046961743,-1.0767805208707881,0.014045407095936416
2.00678219588295,-1.0734899134247278,0.014248597832696675
2.106782195882948,-1.0684899134247279,0.01452023750187374
2.2067821958829503,-1.0634899134247278,0.014773461351386083
2.306782195882948,-1.0584899134247279,0.015008669683390539
2.4067821958829505,-1.0534899134247278,0.015226252640480479
2.5067821958829484,-1.0484899134247279,0.015426590703689368
2.543614109947656,-1.0466483177214925,0.015496107662859374
2.643614109947654,-1.0416483177214926,0.015656369264184206
2.7436141099476563,-1.0366483177214925,0.01578307477495529
2.843614109947654,-1.0316483177214926,0.01590185414787592
2.9436141099476565,-1.0266483177214925,0.0160382694101944
2.9956848138826064,-1.024044782524745,0.01612482518756458
3.0956848138826043,-1.019044782524745,0.016334010110943247
3.1956848138826066,-1.014044782524745,0.016582964342457488
3.2956848138826045,-1.009044782524745,0.016843120611882634
3.395684813882607,-1.004044782524745,0.017085784531832623
3.495684813882607,-0.9990447825247449,0.017282427102059267
3.5607715563148545,-0.9957904454031326,0.01737233501772728
3.6607715563148546,-0.9907904454031325,0.017439049390685232
3.7607715563148547,-0.9857904454031325,0.01744069337467417
3.860771556314855,-0.9807904454031325,0.017409646607196044
3.960771556314855,-0.9757904454031325,0.017378168632690857
4.012840622763374,-0.9731869920807066,0.01737233501772728
4.112840622763374,-0.9681869920807066,0.01737233501772728
4.212840622763374,-0.9631869920807066,0.01737233501772728
4.312840622763374,-0.9581869920807066,0.01737233501772728
4.412840622763374,-0.9531869920807066,0.01737233501772728
4.512840622763374,-0.9481869920807066,0.01737233501772728
4.6128406227633745,-0.9431869920807066,0.01737233501772728
4.634435384444284,-0.9421072539966611,0.01737233501772728
4.734435384444284,-0.9371072539966611,0.0173634466668592
4.8344353844442844,-0.9321072539966611,0.017343240403306898
4.934435384444284,-0.927107253996661,0.017321399675337572
5.034435384444285,-0.922107253996661,0.01730760686834524
5.134435384444284,-0.917107253996661,0.0173115498682634
5.234435384444285,-0.912107253996661,0.017342928635443972
5.285010380981685,-0.909578504169791,0.01737233501772728
5.385010380981685,-0.904578504169791,0.01747941885759083
5.485010380981685,-0.899578504169791,0.017637262408530106
5.585010380981685,-0.894578504169791,0.017805613802278183
5.685010380981685,-0.889578504169791,0.017944132110134757
5.7370794474302045,-0.886975050847365,0.017991091231478507
5.837079447430204,-0.881975050847365,0.01801591424311761
5.937079447430205,-0.876975050847365,0.01798317130862888
6.037079447430204,-0.871975050847365,0.01793701081866295
6.137079447430205,-0.866975050847365,0.017921544138361348
6.2370794474302045,-0.861975050847365,0.01798105206899948
6.245658170613808,-0.8615461146881849,0.017991091231478507
6.345658170613808,-0.8565461146881849,0.018155612968665188
6.445658170613808,-0.8515461146881849,0.01838720544274432
6.545658170613808,-0.8465461146881849,0.018659282405296424
6.6456581706138085,-0.8415461146881849,0.01894485345603111
6.745658170613808,-0.8365461146881848,0.01921678826414182
6.754235256310981,-0.8361172604033262,0.019238601061641207
6.8542352563109805,-0.8311172604033262,0.019523859904403945
6.954235256310981,-0.8261172604033262,0.019841796276126273
7.054235256310981,-0.8211172604033262,0.02014288216999498
7.154235256310981,-0.8161172604033262,0.020377865916501443
7.234559151127042,-0.8121010656625232,0.020486110891803903
7.334559151127042,-0.8071010656625232,0.020488367282356305
7.434559151127043,-0.8021010656625231,0.020374031121810784
7.534559151127042,-0.7971010656625231,0.02019781423415802
7.634559151127043,-0.7921010656625231,0.02001451216294314
7.734559151127042,-0.7871010656625231,0.019878923947402462
7.834559151127043,-0.7821010656625231,0.019845771891324217
7.856153912807953,-0.7810213275784776,0.01985735727539243
7.956153912807952,-0.7760213275784776,0.020000033902477687
8.056153912807952,-0.7710213275784776,0.020249531352061766
8.156153912807952,-0.7660213275784776,0.020551079924924526
8.256153912807953,-0.7610213275784776,0.020848966667578368
8.356153912807953,-0.7560213275784776,0.021087618134877136
8.365458042480505,-0.75555612109485,0.02110486710555513
8.465458042480504,-0.75055612109485,0.02124202523104822
8.565458042480504,-0.74555612109485,0.021321986202436354
8.665458042480504,-0.74055612109485,0.021386775098826277
8.765458042480505,-0.73555612109485,0.021478222028579103
8.865458042480505,-0.73055612109485,0.021638585035050596
8.90228995654521,-0.7287145253916147,0.02172358722760002
9.00228995654521,-0.7237145253916147,0.02197166246453925
9.10228995654521,-0.7187145253916147,0.022221966704739447
